c 75398 76312
p cnf 180 6950
1 0
2 0
3 0
4 0
-5 0
-6 0
-7 0
-8 0
-9 0
-10 0
-11 0
-12 0
-13 0
-14 0
-15 0
-16 0
-17 0
-18 0
-19 0
-20 0
-21 -22 0
-21 23 0
-21 -24 0
-21 25 0
-21 5 0
-21 4 0
-21 18 0
-26 -22 0
-26 27 0
-26 -28 0
-26 25 0
-26 5 0
-26 4 0
-26 19 0
-29 -22 0
-29 30 0
-29 -31 0
-29 25 0
-29 5 0
-29 4 0
-29 20 0
-32 -23 0
-32 22 0
-32 -25 0
-32 24 0
-32 1 0
-32 4 0
-32 4 0
-33 -23 0
-33 27 0
-33 -28 0
-33 24 0
-33 1 0
-33 4 0
-33 19 0
-34 -23 0
-34 30 0
-34 -31 0
-34 24 0
-34 1 0
-34 4 0
-34 20 0
-35 -27 0
-35 22 0
-35 -25 0
-35 28 0
-35 6 0
-35 4 0
-35 4 0
-36 -27 0
-36 23 0
-36 -24 0
-36 28 0
-36 6 0
-36 4 0
-36 18 0
-37 -27 0
-37 30 0
-37 -31 0
-37 28 0
-37 6 0
-37 4 0
-37 20 0
-38 -30 0
-38 22 0
-38 -25 0
-38 31 0
-38 7 0
-38 4 0
-38 4 0
-39 -30 0
-39 23 0
-39 -24 0
-39 31 0
-39 7 0
-39 4 0
-39 18 0
-40 -30 0
-40 27 0
-40 -28 0
-40 31 0
-40 7 0
-40 4 0
-40 19 0
-41 -42 0
-41 43 0
-41 -24 0
-41 25 0
-41 8 0
-41 18 0
-41 18 0
-44 -42 0
-44 45 0
-44 -28 0
-44 25 0
-44 8 0
-44 18 0
-44 19 0
-46 -42 0
-46 47 0
-46 -31 0
-46 25 0
-46 8 0
-46 18 0
-46 20 0
-48 -43 0
-48 42 0
-48 -25 0
-48 24 0
-48 9 0
-48 18 0
-48 4 0
-49 -43 0
-49 45 0
-49 -28 0
-49 24 0
-49 9 0
-49 18 0
-49 19 0
-50 -43 0
-50 47 0
-50 -31 0
-50 24 0
-50 9 0
-50 18 0
-50 20 0
-51 -45 0
-51 42 0
-51 -25 0
-51 28 0
-51 2 0
-51 18 0
-51 4 0
-52 -45 0
-52 43 0
-52 -24 0
-52 28 0
-52 2 0
-52 18 0
-52 18 0
-53 -45 0
-53 47 0
-53 -31 0
-53 28 0
-53 2 0
-53 18 0
-53 20 0
-54 -47 0
-54 42 0
-54 -25 0
-54 31 0
-54 10 0
-54 18 0
-54 4 0
-55 -47 0
-55 43 0
-55 -24 0
-55 31 0
-55 10 0
-55 18 0
-55 18 0
-56 -47 0
-56 45 0
-56 -28 0
-56 31 0
-56 10 0
-56 18 0
-56 19 0
-57 -58 0
-57 59 0
-57 -24 0
-57 25 0
-57 11 0
-57 19 0
-57 18 0
-60 -58 0
-60 61 0
-60 -28 0
-60 25 0
-60 11 0
-60 19 0
-60 19 0
-62 -58 0
-62 63 0
-62 -31 0
-62 25 0
-62 11 0
-62 19 0
-62 20 0
-64 -59 0
-64 58 0
-64 -25 0
-64 24 0
-64 12 0
-64 19 0
-64 4 0
-65 -59 0
-65 61 0
-65 -28 0
-65 24 0
-65 12 0
-65 19 0
-65 19 0
-66 -59 0
-66 63 0
-66 -31 0
-66 24 0
-66 12 0
-66 19 0
-66 20 0
-67 -61 0
-67 58 0
-67 -25 0
-67 28 0
-67 13 0
-67 19 0
-67 4 0
-68 -61 0
-68 59 0
-68 -24 0
-68 28 0
-68 13 0
-68 19 0
-68 18 0
-69 -61 0
-69 63 0
-69 -31 0
-69 28 0
-69 13 0
-69 19 0
-69 20 0
-70 -63 0
-70 58 0
-70 -25 0
-70 31 0
-70 3 0
-70 19 0
-70 4 0
-71 -63 0
-71 59 0
-71 -24 0
-71 31 0
-71 3 0
-71 19 0
-71 18 0
-72 -63 0
-72 61 0
-72 -28 0
-72 31 0
-72 3 0
-72 19 0
-72 19 0
-73 -74 0
-73 75 0
-73 -24 0
-73 25 0
-73 14 0
-73 20 0
-73 18 0
-76 -74 0
-76 77 0
-76 -28 0
-76 25 0
-76 14 0
-76 20 0
-76 19 0
-78 -74 0
-78 79 0
-78 -31 0
-78 25 0
-78 14 0
-78 20 0
-78 20 0
-80 -75 0
-80 74 0
-80 -25 0
-80 24 0
-80 15 0
-80 20 0
-80 4 0
-81 -75 0
-81 77 0
-81 -28 0
-81 24 0
-81 15 0
-81 20 0
-81 19 0
-82 -75 0
-82 79 0
-82 -31 0
-82 24 0
-82 15 0
-82 20 0
-82 20 0
-83 -77 0
-83 74 0
-83 -25 0
-83 28 0
-83 16 0
-83 20 0
-83 4 0
-84 -77 0
-84 75 0
-84 -24 0
-84 28 0
-84 16 0
-84 20 0
-84 18 0
-85 -77 0
-85 79 0
-85 -31 0
-85 28 0
-85 16 0
-85 20 0
-85 20 0
-86 -79 0
-86 74 0
-86 -25 0
-86 31 0
-86 17 0
-86 20 0
-86 4 0
-87 -79 0
-87 75 0
-87 -24 0
-87 31 0
-87 17 0
-87 20 0
-87 18 0
-88 -79 0
-88 77 0
-88 -28 0
-88 31 0
-88 17 0
-88 20 0
-88 19 0
-89 -22 0
-89 30 0
-89 25 0
-89 5 0
-89 4 0
-90 -23 0
-90 30 0
-90 24 0
-90 1 0
-90 4 0
-91 -27 0
-91 30 0
-91 28 0
-91 6 0
-91 4 0
-92 -42 0
-92 47 0
-92 25 0
-92 8 0
-92 18 0
-93 -43 0
-93 47 0
-93 24 0
-93 9 0
-93 18 0
-94 -45 0
-94 47 0
-94 28 0
-94 2 0
-94 18 0
-95 -58 0
-95 63 0
-95 25 0
-95 11 0
-95 19 0
-96 -59 0
-96 63 0
-96 24 0
-96 12 0
-96 19 0
-97 -61 0
-97 63 0
-97 28 0
-97 13 0
-97 19 0
-98 -74 0
-98 79 0
-98 25 0
-98 14 0
-98 20 0
-99 -75 0
-99 79 0
-99 24 0
-99 15 0
-99 20 0
-100 -77 0
-100 79 0
-100 28 0
-100 16 0
-100 20 0
-21 6 -27 0
-21 -6 27 0
-21 7 -30 0
-21 -7 30 0
-21 8 -42 0
-21 -8 42 0
-21 9 -43 0
-21 -9 43 0
-21 2 -45 0
-21 -2 45 0
-21 10 -47 0
-21 -10 47 0
-21 11 -58 0
-21 -11 58 0
-21 12 -59 0
-21 -12 59 0
-21 13 -61 0
-21 -13 61 0
-21 3 -63 0
-21 -3 63 0
-21 14 -74 0
-21 -14 74 0
-21 15 -75 0
-21 -15 75 0
-21 16 -77 0
-21 -16 77 0
-21 17 -79 0
-21 -17 79 0
-21 19 -28 0
-21 -19 28 0
-21 20 -31 0
-21 -20 31 0
-26 1 -23 0
-26 -1 23 0
-26 7 -30 0
-26 -7 30 0
-26 8 -42 0
-26 -8 42 0
-26 9 -43 0
-26 -9 43 0
-26 2 -45 0
-26 -2 45 0
-26 10 -47 0
-26 -10 47 0
-26 11 -58 0
-26 -11 58 0
-26 12 -59 0
-26 -12 59 0
-26 13 -61 0
-26 -13 61 0
-26 3 -63 0
-26 -3 63 0
-26 14 -74 0
-26 -14 74 0
-26 15 -75 0
-26 -15 75 0
-26 16 -77 0
-26 -16 77 0
-26 17 -79 0
-26 -17 79 0
-26 18 -24 0
-26 -18 24 0
-26 20 -31 0
-26 -20 31 0
-29 1 -23 0
-29 -1 23 0
-29 6 -27 0
-29 -6 27 0
-29 8 -42 0
-29 -8 42 0
-29 9 -43 0
-29 -9 43 0
-29 2 -45 0
-29 -2 45 0
-29 10 -47 0
-29 -10 47 0
-29 11 -58 0
-29 -11 58 0
-29 12 -59 0
-29 -12 59 0
-29 13 -61 0
-29 -13 61 0
-29 3 -63 0
-29 -3 63 0
-29 14 -74 0
-29 -14 74 0
-29 15 -75 0
-29 -15 75 0
-29 16 -77 0
-29 -16 77 0
-29 17 -79 0
-29 -17 79 0
-29 18 -24 0
-29 -18 24 0
-29 19 -28 0
-29 -19 28 0
-32 6 -27 0
-32 -6 27 0
-32 7 -30 0
-32 -7 30 0
-32 8 -42 0
-32 -8 42 0
-32 9 -43 0
-32 -9 43 0
-32 2 -45 0
-32 -2 45 0
-32 10 -47 0
-32 -10 47 0
-32 11 -58 0
-32 -11 58 0
-32 12 -59 0
-32 -12 59 0
-32 13 -61 0
-32 -13 61 0
-32 3 -63 0
-32 -3 63 0
-32 14 -74 0
-32 -14 74 0
-32 15 -75 0
-32 -15 75 0
-32 16 -77 0
-32 -16 77 0
-32 17 -79 0
-32 -17 79 0
-32 19 -28 0
-32 -19 28 0
-32 20 -31 0
-32 -20 31 0
-33 5 -22 0
-33 -5 22 0
-33 7 -30 0
-33 -7 30 0
-33 8 -42 0
-33 -8 42 0
-33 9 -43 0
-33 -9 43 0
-33 2 -45 0
-33 -2 45 0
-33 10 -47 0
-33 -10 47 0
-33 11 -58 0
-33 -11 58 0
-33 12 -59 0
-33 -12 59 0
-33 13 -61 0
-33 -13 61 0
-33 3 -63 0
-33 -3 63 0
-33 14 -74 0
-33 -14 74 0
-33 15 -75 0
-33 -15 75 0
-33 16 -77 0
-33 -16 77 0
-33 17 -79 0
-33 -17 79 0
-33 4 -25 0
-33 -4 25 0
-33 20 -31 0
-33 -20 31 0
-34 5 -22 0
-34 -5 22 0
-34 6 -27 0
-34 -6 27 0
-34 8 -42 0
-34 -8 42 0
-34 9 -43 0
-34 -9 43 0
-34 2 -45 0
-34 -2 45 0
-34 10 -47 0
-34 -10 47 0
-34 11 -58 0
-34 -11 58 0
-34 12 -59 0
-34 -12 59 0
-34 13 -61 0
-34 -13 61 0
-34 3 -63 0
-34 -3 63 0
-34 14 -74 0
-34 -14 74 0
-34 15 -75 0
-34 -15 75 0
-34 16 -77 0
-34 -16 77 0
-34 17 -79 0
-34 -17 79 0
-34 4 -25 0
-34 -4 25 0
-34 19 -28 0
-34 -19 28 0
-35 1 -23 0
-35 -1 23 0
-35 7 -30 0
-35 -7 30 0
-35 8 -42 0
-35 -8 42 0
-35 9 -43 0
-35 -9 43 0
-35 2 -45 0
-35 -2 45 0
-35 10 -47 0
-35 -10 47 0
-35 11 -58 0
-35 -11 58 0
-35 12 -59 0
-35 -12 59 0
-35 13 -61 0
-35 -13 61 0
-35 3 -63 0
-35 -3 63 0
-35 14 -74 0
-35 -14 74 0
-35 15 -75 0
-35 -15 75 0
-35 16 -77 0
-35 -16 77 0
-35 17 -79 0
-35 -17 79 0
-35 18 -24 0
-35 -18 24 0
-35 20 -31 0
-35 -20 31 0
-36 5 -22 0
-36 -5 22 0
-36 7 -30 0
-36 -7 30 0
-36 8 -42 0
-36 -8 42 0
-36 9 -43 0
-36 -9 43 0
-36 2 -45 0
-36 -2 45 0
-36 10 -47 0
-36 -10 47 0
-36 11 -58 0
-36 -11 58 0
-36 12 -59 0
-36 -12 59 0
-36 13 -61 0
-36 -13 61 0
-36 3 -63 0
-36 -3 63 0
-36 14 -74 0
-36 -14 74 0
-36 15 -75 0
-36 -15 75 0
-36 16 -77 0
-36 -16 77 0
-36 17 -79 0
-36 -17 79 0
-36 4 -25 0
-36 -4 25 0
-36 20 -31 0
-36 -20 31 0
-37 5 -22 0
-37 -5 22 0
-37 1 -23 0
-37 -1 23 0
-37 8 -42 0
-37 -8 42 0
-37 9 -43 0
-37 -9 43 0
-37 2 -45 0
-37 -2 45 0
-37 10 -47 0
-37 -10 47 0
-37 11 -58 0
-37 -11 58 0
-37 12 -59 0
-37 -12 59 0
-37 13 -61 0
-37 -13 61 0
-37 3 -63 0
-37 -3 63 0
-37 14 -74 0
-37 -14 74 0
-37 15 -75 0
-37 -15 75 0
-37 16 -77 0
-37 -16 77 0
-37 17 -79 0
-37 -17 79 0
-37 4 -25 0
-37 -4 25 0
-37 18 -24 0
-37 -18 24 0
-38 1 -23 0
-38 -1 23 0
-38 6 -27 0
-38 -6 27 0
-38 8 -42 0
-38 -8 42 0
-38 9 -43 0
-38 -9 43 0
-38 2 -45 0
-38 -2 45 0
-38 10 -47 0
-38 -10 47 0
-38 11 -58 0
-38 -11 58 0
-38 12 -59 0
-38 -12 59 0
-38 13 -61 0
-38 -13 61 0
-38 3 -63 0
-38 -3 63 0
-38 14 -74 0
-38 -14 74 0
-38 15 -75 0
-38 -15 75 0
-38 16 -77 0
-38 -16 77 0
-38 17 -79 0
-38 -17 79 0
-38 18 -24 0
-38 -18 24 0
-38 19 -28 0
-38 -19 28 0
-39 5 -22 0
-39 -5 22 0
-39 6 -27 0
-39 -6 27 0
-39 8 -42 0
-39 -8 42 0
-39 9 -43 0
-39 -9 43 0
-39 2 -45 0
-39 -2 45 0
-39 10 -47 0
-39 -10 47 0
-39 11 -58 0
-39 -11 58 0
-39 12 -59 0
-39 -12 59 0
-39 13 -61 0
-39 -13 61 0
-39 3 -63 0
-39 -3 63 0
-39 14 -74 0
-39 -14 74 0
-39 15 -75 0
-39 -15 75 0
-39 16 -77 0
-39 -16 77 0
-39 17 -79 0
-39 -17 79 0
-39 4 -25 0
-39 -4 25 0
-39 19 -28 0
-39 -19 28 0
-40 5 -22 0
-40 -5 22 0
-40 1 -23 0
-40 -1 23 0
-40 8 -42 0
-40 -8 42 0
-40 9 -43 0
-40 -9 43 0
-40 2 -45 0
-40 -2 45 0
-40 10 -47 0
-40 -10 47 0
-40 11 -58 0
-40 -11 58 0
-40 12 -59 0
-40 -12 59 0
-40 13 -61 0
-40 -13 61 0
-40 3 -63 0
-40 -3 63 0
-40 14 -74 0
-40 -14 74 0
-40 15 -75 0
-40 -15 75 0
-40 16 -77 0
-40 -16 77 0
-40 17 -79 0
-40 -17 79 0
-40 4 -25 0
-40 -4 25 0
-40 18 -24 0
-40 -18 24 0
-41 5 -22 0
-41 -5 22 0
-41 1 -23 0
-41 -1 23 0
-41 6 -27 0
-41 -6 27 0
-41 7 -30 0
-41 -7 30 0
-41 2 -45 0
-41 -2 45 0
-41 10 -47 0
-41 -10 47 0
-41 11 -58 0
-41 -11 58 0
-41 12 -59 0
-41 -12 59 0
-41 13 -61 0
-41 -13 61 0
-41 3 -63 0
-41 -3 63 0
-41 14 -74 0
-41 -14 74 0
-41 15 -75 0
-41 -15 75 0
-41 16 -77 0
-41 -16 77 0
-41 17 -79 0
-41 -17 79 0
-41 19 -28 0
-41 -19 28 0
-41 20 -31 0
-41 -20 31 0
-44 5 -22 0
-44 -5 22 0
-44 1 -23 0
-44 -1 23 0
-44 6 -27 0
-44 -6 27 0
-44 7 -30 0
-44 -7 30 0
-44 9 -43 0
-44 -9 43 0
-44 10 -47 0
-44 -10 47 0
-44 11 -58 0
-44 -11 58 0
-44 12 -59 0
-44 -12 59 0
-44 13 -61 0
-44 -13 61 0
-44 3 -63 0
-44 -3 63 0
-44 14 -74 0
-44 -14 74 0
-44 15 -75 0
-44 -15 75 0
-44 16 -77 0
-44 -16 77 0
-44 17 -79 0
-44 -17 79 0
-44 18 -24 0
-44 -18 24 0
-44 20 -31 0
-44 -20 31 0
-46 5 -22 0
-46 -5 22 0
-46 1 -23 0
-46 -1 23 0
-46 6 -27 0
-46 -6 27 0
-46 7 -30 0
-46 -7 30 0
-46 9 -43 0
-46 -9 43 0
-46 2 -45 0
-46 -2 45 0
-46 11 -58 0
-46 -11 58 0
-46 12 -59 0
-46 -12 59 0
-46 13 -61 0
-46 -13 61 0
-46 3 -63 0
-46 -3 63 0
-46 14 -74 0
-46 -14 74 0
-46 15 -75 0
-46 -15 75 0
-46 16 -77 0
-46 -16 77 0
-46 17 -79 0
-46 -17 79 0
-46 18 -24 0
-46 -18 24 0
-46 19 -28 0
-46 -19 28 0
-48 5 -22 0
-48 -5 22 0
-48 1 -23 0
-48 -1 23 0
-48 6 -27 0
-48 -6 27 0
-48 7 -30 0
-48 -7 30 0
-48 2 -45 0
-48 -2 45 0
-48 10 -47 0
-48 -10 47 0
-48 11 -58 0
-48 -11 58 0
-48 12 -59 0
-48 -12 59 0
-48 13 -61 0
-48 -13 61 0
-48 3 -63 0
-48 -3 63 0
-48 14 -74 0
-48 -14 74 0
-48 15 -75 0
-48 -15 75 0
-48 16 -77 0
-48 -16 77 0
-48 17 -79 0
-48 -17 79 0
-48 19 -28 0
-48 -19 28 0
-48 20 -31 0
-48 -20 31 0
-49 5 -22 0
-49 -5 22 0
-49 1 -23 0
-49 -1 23 0
-49 6 -27 0
-49 -6 27 0
-49 7 -30 0
-49 -7 30 0
-49 8 -42 0
-49 -8 42 0
-49 10 -47 0
-49 -10 47 0
-49 11 -58 0
-49 -11 58 0
-49 12 -59 0
-49 -12 59 0
-49 13 -61 0
-49 -13 61 0
-49 3 -63 0
-49 -3 63 0
-49 14 -74 0
-49 -14 74 0
-49 15 -75 0
-49 -15 75 0
-49 16 -77 0
-49 -16 77 0
-49 17 -79 0
-49 -17 79 0
-49 4 -25 0
-49 -4 25 0
-49 20 -31 0
-49 -20 31 0
-50 5 -22 0
-50 -5 22 0
-50 1 -23 0
-50 -1 23 0
-50 6 -27 0
-50 -6 27 0
-50 7 -30 0
-50 -7 30 0
-50 8 -42 0
-50 -8 42 0
-50 2 -45 0
-50 -2 45 0
-50 11 -58 0
-50 -11 58 0
-50 12 -59 0
-50 -12 59 0
-50 13 -61 0
-50 -13 61 0
-50 3 -63 0
-50 -3 63 0
-50 14 -74 0
